disposition,num_stars,num_planets,discover_method,disc_facility,orbital_period,planet_radius,st_spectype,stellar_temp,stellar_radius,stellar_mass,stellar_surface_gravity,right_ascension,declination,system_distance,sy_vmag,sy_kmag,sy_gaiamag
CONFIRMED,1,1,Transit,K2,5.4224,,0,3318.0,0.909623,0.349,4.06317,242.5613635,-19.3193831,139.268,15.838,10.026,14.157
CONFIRMED,1,1,Transit,K2,5.424865,5.04,1,3540.0,1.05,0.56,,242.5613635,-19.3193831,139.268,15.838,10.026,14.157
CONFIRMED,1,1,Transit,K2,5.42526,3.17,0,,0.529,,,242.5613635,-19.3193831,139.268,15.838,10.026,14.157
CONFIRMED,1,1,Transit,K2,13.773826,3.29495202,0,6114.0,1.682578,,4.01,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,1,Transit,K2,13.773,2.17,0,,1.469,,,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,1,Transit,K2,13.773,,0,6266.98,1.46908,1.221,4.19069,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,1,Transit,K2,13.772626,2.2,0,,1.25,,,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,1,Transit,K2,13.7748361,2.67656,0,6266.98,1.47,,4.19069,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,1,Transit,K2,13.774798,2.77,0,6232.0,1.5,1.23,4.18,126.8968265,11.6674131,160.125,9.608,8.412,9.51275
CONFIRMED,1,2,Transit,K2,9.398977,1.79,0,5994.0,1.06,1.1,4.43,132.7376431,13.170269,211.43,11.305,9.804,11.1945
CONFIRMED,1,2,Transit,K2,22.99592,2.5,0,6010.0,1.043,,4.426,132.7376431,13.170269,211.43,11.305,9.804,11.1945
CONFIRMED,1,2,Transit,K2,22.996591,2.72,0,5994.0,1.06,1.1,4.43,132.7376431,13.170269,211.43,11.305,9.804,11.1945
CONFIRMED,1,1,Transit,K2,17.703,,0,3266.0,0.289676,0.264883,4.9373,135.8832666,14.2504994,123.202,,12.638,16.4791
CONFIRMED,1,1,Transit,K2,17.70632,2.2,0,3315.0,0.28,0.27,4.97,135.8832666,14.2504994,123.202,,12.638,16.4791
CONFIRMED,1,1,Transit,K2,17.7037,1.76,0,,0.205,,,135.8832666,14.2504994,123.202,,12.638,16.4791
CONFIRMED,1,1,Transit,K2,14.759287,6.18,0,5880.0,1.22,1.06,4.29,136.7892752,15.2056765,343.99,12.073,10.596,11.9866
CONFIRMED,1,1,Transit,K2,14.759859,,0,6070.0,1.186,,4.318,136.7892752,15.2056765,343.99,12.073,10.596,11.9866
CONFIRMED,1,1,Transit,K2,14.759595,5.3,0,6070.0,1.186,,4.318,136.7892752,15.2056765,343.99,12.073,10.596,11.9866
CONFIRMED,1,1,Transit,K2,14.75650149,5.7395617,0,5790.7,1.20174,,4.3,136.7892752,15.2056765,343.99,12.073,10.596,11.9866
CONFIRMED,1,1,Transit,K2,5.113835036,5.67086336,0,6315.7,1.50876,,4.17,136.4894259,16.3255146,371.823,11.842,10.234,11.3479
CONFIRMED,1,1,Transit,K2,5.113981,5.65,0,6502.0,1.49,1.36,4.22,136.4894259,16.3255146,371.823,11.842,10.234,11.3479
CONFIRMED,1,1,Transit,K2,5.1138428,,0,6890.0,1.409,,4.274,136.4894259,16.3255146,371.823,11.842,10.234,11.3479
CONFIRMED,1,1,Transit,K2,5.113823,5.0,0,6890.0,1.409,,4.274,136.4894259,16.3255146,371.823,11.842,10.234,11.3479
CONFIRMED,1,1,Transit,K2,12.282343,2.52633631,0,5985.0,1.410373,,4.14,129.3896679,16.5220648,557.993,12.556,11.281,12.4741
CONFIRMED,1,1,Transit,K2,12.281,,0,6272.0,1.33471,1.22,4.27365,129.3896679,16.5220648,557.993,12.556,11.281,12.4741
CONFIRMED,1,1,Transit,K2,12.2812,2.47,0,,1.323,,,129.3896679,16.5220648,557.993,12.556,11.281,12.4741
CONFIRMED,1,1,Transit,K2,12.283211,2.21,0,6222.0,1.33,1.23,4.28,129.3896679,16.5220648,557.993,12.556,11.281,12.4741
CONFIRMED,1,1,Transit,K2,21.191788,1.3172461,0,5277.0,0.782112,,4.54,133.8382032,16.7940663,239.289,12.803,10.796,12.5114
CONFIRMED,1,1,Transit,K2,21.194733,1.22,0,5424.0,0.8,0.86,4.56,133.8382032,16.7940663,239.289,12.803,10.796,12.5114
CONFIRMED,1,1,Transit,K2,21.199,,0,5296.77,0.797924,0.91,4.59319,133.8382032,16.7940663,239.289,12.803,10.796,12.5114
CONFIRMED,1,1,Transit,K2,21.1976,1.33,0,,0.7747,,,133.8382032,16.7940663,239.289,12.803,10.796,12.5114
CONFIRMED,1,1,Transit,K2,16.273563,2.62,0,5869.0,1.32,0.94,4.17,127.761137,16.9004702,421.636,12.385,10.804,12.2299
CONFIRMED,1,1,Transit,K2,16.271,,0,5940.0,1.25863,1.08,4.27169,127.761137,16.9004702,421.636,12.385,10.804,12.2299
CONFIRMED,1,1,Transit,K2,16.2713,2.77,0,,1.27,,,127.761137,16.9004702,421.636,12.385,10.804,12.2299
CONFIRMED,1,1,Transit,K2,16.27284,2.10886389,0,5656.0,1.064948,,4.23,127.761137,16.9004702,421.636,12.385,10.804,12.2299
CONFIRMED,1,1,Transit,K2,3.85,,0,4504.0,0.626953,0.708,4.69363,124.3609294,17.0241557,156.951,13.322,10.613,13.0455
CONFIRMED,1,1,Transit,K2,3.850614,1.03,0,4558.0,0.63,0.66,4.65,124.3609294,17.0241557,156.951,13.322,10.613,13.0455
CONFIRMED,1,1,Transit,K2,3.85064,1.073,0,,0.51,,,124.3609294,17.0241557,156.951,13.322,10.613,13.0455
CONFIRMED,1,1,Transit,K2,19.508,2.11,0,,0.576,,,130.082542,18.6929046,360.36,14.487,12.173,14.3436
CONFIRMED,1,1,Transit,K2,19.507428,1.92,0,4857.0,0.72,0.74,4.59,130.082542,18.6929046,360.36,14.487,12.173,14.3436
CONFIRMED,1,1,Transit,K2,2.995646,13.96620332,0,5990.0,1.454974,1.119935,4.11,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.99529334,,0,6135.47,1.4022,1.162,4.20966,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995629,15.434793,1,6149.0,1.58,1.226,4.2,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995633,13.1,0,,1.38,,,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.9956366,13.1937,0,6135.5,1.4,,4.21,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.99563536,,0,6087.0,1.66,1.31,4.106,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995607,15.13215,1,6132.0,1.526,1.281,4.173,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.996,,0,6135.47,1.4022,1.162,4.20966,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995633,13.96,0,6071.0,1.44,1.15,4.18,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.9956348,13.75,0,6168.0,1.42,1.16,4.2,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.9956372,13.7,0,,1.4,,,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995653,13.8,0,6380.0,1.398,,4.239,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.99561,11.99363,0,6132.0,1.22,0.64,4.17,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,2.995654,16.14096,0,6087.0,1.66,1.31,4.106,127.5787231,22.2359194,348.646,11.447,10.193,11.4357
CONFIRMED,1,1,Transit,K2,29.729,,0,5464.0,1.11294,0.96,4.32739,127.9373409,19.0745863,738.136,14.428,12.435,14.1327
CONFIRMED,1,1,Transit,K2,29.7361,3.52,0,,1.144,,,127.9373409,19.0745863,738.136,14.428,12.435,14.1327
CONFIRMED,1,1,Transit,K2,29.740451,3.36,0,5532.0,1.13,0.93,4.3,127.9373409,19.0745863,738.136,14.428,12.435,14.1327
CONFIRMED,1,1,Transit,K2,36.556251,2.96787013,0,5759.0,1.035241,,4.31,130.4971951,19.9166357,421.408,12.725,11.17,12.5585
CONFIRMED,1,1,Transit,K2,36.5563,3.18,0,,1.1,,,130.4971951,19.9166357,421.408,12.725,11.17,12.5585
CONFIRMED,1,1,Transit,K2,36.552551,3.21,0,5817.0,1.16,0.98,4.3,130.4971951,19.9166357,421.408,12.725,11.17,12.5585
CONFIRMED,1,1,Transit,K2,11.561514,2.4,0,6140.0,1.406,,4.255,133.1218996,21.2386816,208.357,11.338,9.71,11.0702
CONFIRMED,1,1,Transit,K2,11.561052,2.03,0,5920.0,1.09,1.01,4.36,133.1218996,21.2386816,208.357,11.338,9.71,11.0702
CONFIRMED,1,2,Transit,K2,2.787174,1.65,0,3804.0,0.46,0.49,4.8,134.2021746,21.5026882,166.169,16.01,11.855,15.1312
CONFIRMED,1,2,Transit,K2,2.78711,2.0,0,,0.507,,,134.2021746,21.5026882,166.169,16.01,11.855,15.1312
CONFIRMED,1,2,Transit,K2,7.67689,2.44,0,,0.507,,,134.2021746,21.5026882,166.169,16.01,11.855,15.1312
CONFIRMED,1,2,Transit,K2,7.676984,2.3,0,3790.0,0.465,,4.79,134.2021746,21.5026882,166.169,16.01,11.855,15.1312
CONFIRMED,1,2,Transit,K2,7.676972,2.02,0,3804.0,0.46,0.49,4.8,134.2021746,21.5026882,166.169,16.01,11.855,15.1312
CONFIRMED,1,1,Transit,K2,3.3557219,1.9149,0,3807.0,0.56,,4.68,136.3614923,21.6685886,75.1691,13.423,9.662,12.7423
CONFIRMED,1,1,Transit,K2,3.355854,1.6,0,3860.0,0.551,,4.72,136.3614923,21.6685886,75.1691,13.423,9.662,12.7423
CONFIRMED,1,1,Transit,K2,3.35585,1.59,0,4374.0,0.49,0.51,4.76,136.3614923,21.6685886,75.1691,13.423,9.662,12.7423
CONFIRMED,1,1,Transit,K2,10.367437,2.11,0,3779.0,0.52,0.56,4.74,132.7075876,21.7890367,162.408,15.72,11.46,14.6951
CONFIRMED,1,1,Transit,K2,10.366,,0,3675.0,0.539401,0.535622,4.7031,132.7075876,21.7890367,162.408,15.72,11.46,14.6951
CONFIRMED,1,1,Transit,K2,10.36627,1.82,0,,0.4,,,132.7075876,21.7890367,162.408,15.72,11.46,14.6951
CONFIRMED,1,1,Transit,K2,26.198,,0,4678.0,0.709927,0.746,4.60838,125.9864854,22.663226,105.58,11.903,9.501,11.6828
CONFIRMED,1,1,Transit,K2,26.201446,2.26,0,4801.0,0.7,0.71,4.6,125.9864854,22.663226,105.58,11.903,9.501,11.6828
CONFIRMED,1,1,Transit,K2,26.1956,2.08,0,,0.656,,,125.9864854,22.663226,105.58,11.903,9.501,11.6828
CONFIRMED,1,1,Transit,K2,26.197022,2.36213049,0,4789.0,0.692258,,4.71,125.9864854,22.663226,105.58,11.903,9.501,11.6828
CONFIRMED,1,1,Transit,K2,26.19445485,2.99459349,0,4678.0,0.709927,,4.60838,125.9864854,22.663226,105.58,11.903,9.501,11.6828
CONFIRMED,1,1,Transit,K2,7.18662,2.58,0,,0.584,,,126.3726821,23.2974061,320.336,15.15,12.3,14.8131
CONFIRMED,1,1,Transit,K2,7.187257,2.41,0,4599.0,0.63,0.66,4.65,126.3726821,23.2974061,320.336,15.15,12.3,14.8131
CONFIRMED,1,1,Transit,K2,7.187,,0,4391.0,0.617099,0.687,4.69431,126.3726821,23.2974061,320.336,15.15,12.3,14.8131
CONFIRMED,1,2,Transit,K2,4.688418,3.26,0,5077.0,0.85,0.83,4.5,130.8783479,24.4229559,201.856,12.572,10.381,12.3271
CONFIRMED,1,2,Transit,K2,4.688625,3.8,0,5220.0,0.828,,4.545,130.8783479,24.4229559,201.856,12.572,10.381,12.3271
CONFIRMED,1,2,Transit,K2,4.6886342,3.36071,0,4954.0,0.87,,4.47,130.8783479,24.4229559,201.856,12.572,10.381,12.3271
CONFIRMED,1,2,Transit,K2,12.550171,2.67,0,5077.0,0.85,0.83,4.5,130.8783479,24.4229559,201.856,12.572,10.381,12.3271
CONFIRMED,1,2,Transit,K2,12.550896,2.6,0,5220.0,0.828,,4.545,130.8783479,24.4229559,201.856,12.572,10.381,12.3271
CONFIRMED,1,1,Transit,K2,9.029,,0,5274.0,0.786068,0.9,4.60139,199.0996546,-14.4447454,453.567,14.585,12.204,14.1826
CONFIRMED,1,1,Transit,K2,9.032178,1.38,0,4385.0,0.49,0.54,4.78,199.0996546,-14.4447454,453.567,14.585,12.204,14.1826
CONFIRMED,1,1,Transit,K2,9.0333,2.75,0,,0.825,,,199.0996546,-14.4447454,453.567,14.585,12.204,14.1826
CONFIRMED,1,2,Transit,K2,2.399964,1.32,0,4402.71,0.619575,0.701968,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,2.39991,1.08,0,4426.0,0.601,0.663,4.697,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,2.3996463,1.52,0,4326.0,0.67,,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,2.39984,1.4,1,4680.0,0.72,0.76,4.56,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,2.39901,1.27,0,,0.603,,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.60906,1.69,0,4426.0,0.601,0.663,4.697,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.60871,1.9,0,,0.603,,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.60967748,,0,4323.44,0.779092,0.68,4.4874,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.6084,2.2,0,4523.0,0.69,,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.60912,2.09,1,4680.0,0.72,0.76,4.56,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.608352,1.93,0,4402.71,0.619575,0.701968,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,5.6089465,2.17,0,4326.0,0.67,,,170.1031027,1.2858679,252.596,14.166,11.423,13.9152
CONFIRMED,1,2,Transit,K2,4.163873,1.54,0,5789.0,1.04,0.98,4.39,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115
CONFIRMED,1,2,Transit,K2,19.9901,2.81,0,,1.006,,,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115
CONFIRMED,1,2,Transit,K2,19.991,,0,5799.0,0.977396,1.04,4.47496,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115
CONFIRMED,1,2,Transit,K2,19.991944,2.74,0,5789.0,1.04,0.98,4.39,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115
CONFIRMED,1,1,Transit,K2,7.806164,2.54,0,5769.0,1.05,1.02,4.4,206.6522408,-11.8049588,694.734,14.195,12.497,13.9854
CONFIRMED,1,1,Transit,K2,7.80651068,,0,5739.0,1.03974,1.03,4.41706,206.6522408,-11.8049588,694.734,14.195,12.497,13.9854
CONFIRMED,1,1,Transit,K2,7.80692,3.03,0,,1.103,,,206.6522408,-11.8049588,694.734,14.195,12.497,13.9854
CONFIRMED,1,1,Transit,K2,7.806,,0,5739.0,1.03974,1.03,4.41706,206.6522408,-11.8049588,694.734,14.195,12.497,13.9854
CONFIRMED,1,3,Transit,K2,3.665912,1.37,0,5791.0,0.95,0.98,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147
CONFIRMED,1,3,Transit,K2,8.236486,2.0,0,5930.0,0.923,,4.497,140.4451478,18.469628,176.051,11.125,9.691,11.1147
CONFIRMED,1,3,Transit,K2,8.234885,1.92,0,5791.0,0.95,0.98,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147
CONFIRMED,1,3,Transit,K2,14.871387,2.23,0,5791.0,0.95,0.98,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147
CONFIRMED,1,3,Transit,K2,14.869943,4.4,0,5930.0,0.923,,4.497,140.4451478,18.469628,176.051,11.125,9.691,11.1147
CONFIRMED,1,1,Transit,K2,3.794,,0,3510.0,0.421881,0.415947,4.80673,129.1299193,10.1472175,91.722,15.296,10.964,14.3753
CONFIRMED,1,1,Transit,K2,3.793306,1.56,0,3669.0,0.41,0.43,4.86,129.1299193,10.1472175,91.722,15.296,10.964,14.3753
CONFIRMED,1,1,Transit,K2,5.7385647,2.25,0,5790.0,0.92,0.96,4.49,124.6426189,13.5027816,500.497,13.707,12.016,13.5297
CONFIRMED,1,1,Transit,K2,21.0267366,2.29,0,5568.0,0.86,0.9,4.52,128.3219134,13.6613758,355.54,13.268,11.508,13.148
CONFIRMED,1,1,Transit,K2,16.3488637,3.72,0,5794.0,1.0,0.98,4.43,131.9386628,16.3289144,517.687,13.748,11.952,13.4792
CONFIRMED,1,1,Transit,K2,11.2510285,2.68,0,5650.0,0.91,0.93,4.49,133.8081054,18.9497263,480.307,13.699,11.989,13.5733
CONFIRMED,1,2,Transit,K2,1.422647,1.45,0,4953.0,0.75,0.81,4.598,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.422586,1.291,0,4836.0,0.717,0.76,4.55,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.422602,1.407,0,,0.729,,,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.422619,1.46748911,0,4944.0,0.745987,0.800265,4.7,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.4226108,1.55,0,4886.0,0.74,,,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.42266,1.32,1,4924.0,0.74,0.8,4.65,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.422614,1.43,0,4916.0,0.718,0.79,,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,1.422614,1.43,0,4916.0,0.718,0.79,4.621,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.340883,3.58036658,0,4944.0,0.745987,0.800265,4.7,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.3410507,3.12,0,4953.0,0.726,0.81,4.598,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.340888,3.2,0,4916.0,0.718,0.79,,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.340786,2.41,0,4836.0,0.717,0.76,4.55,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.34072,2.65,0,4953.0,0.75,0.81,4.598,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.34059,2.8,1,4924.0,0.74,0.8,4.65,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.34107237,,0,4772.39,0.75412,0.769,4.56911,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.340888,3.2,0,4916.0,0.718,0.79,4.621,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,2,Transit,K2,5.3408934,2.82,0,4886.0,0.74,,,169.4490102,3.8665038,109.749,11.726,9.454001,11.527
CONFIRMED,1,1,Transit,K2,23.4302,,0,5568.0,1.05771,0.982,4.38144,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285
CONFIRMED,1,1,Transit,K2,23.448172,2.906,0,5561.0,1.051,0.823,4.313,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285
CONFIRMED,1,1,Transit,K2,23.44701,3.24,0,,1.115,,,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285
CONFIRMED,1,1,Transit,K2,23.446501,2.71,0,5484.0,0.87,,,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285
CONFIRMED,1,1,Transit,K2,23.446873,2.89705396,0,5869.0,0.986872,,4.53,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285
CONFIRMED,1,1,Transit,K2,15.93709,1.87,0,,0.731,,,243.6800912,-19.3468837,185.947,12.636,9.875,12.1351
CONFIRMED,1,1,Transit,K2,15.937378,1.84,0,4574.0,0.7,,,243.6800912,-19.3468837,185.947,12.636,9.875,12.1351
CONFIRMED,1,1,Transit,K2,15.937039,2.359,0,5601.0,0.94,0.825,4.406,243.6800912,-19.3468837,185.947,12.636,9.875,12.1351
CONFIRMED,1,1,Transit,K2,20.645099,2.413,0,4348.0,0.625,0.756,4.726,337.8588454,-13.2644554,176.965,13.794,10.957,13.3983
CONFIRMED,1,1,Transit,K2,20.643928,2.54,0,4396.0,0.68,,,337.8588454,-13.2644554,176.965,13.794,10.957,13.3983
CONFIRMED,1,1,Transit,K2,20.646,2.38,0,,0.58,,,337.8588454,-13.2644554,176.965,13.794,10.957,13.3983
CONFIRMED,1,3,Transit,K2,5.02629,1.322,0,,0.577,,,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,5.025831,1.72,0,4679.0,0.72,,,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,5.025598,1.332,0,4663.0,0.663,0.746,4.667,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,9.660186,1.361,0,4663.0,0.663,0.746,4.667,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,9.65869,1.38,0,,0.577,,,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,20.201085,1.948,0,4663.0,0.663,0.746,4.667,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,3,Transit,K2,20.2009,1.89,0,,0.577,,,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207
CONFIRMED,1,1,Transit,K2,5.761612,1.313,0,5682.0,0.881,0.735,4.418,329.7262534,-10.8750666,185.55,11.789,9.934,11.3732
CONFIRMED,1,1,Transit,K2,5.761359,1.37311054,0,5744.0,0.901705,,4.57,329.7262534,-10.8750666,185.55,11.789,9.934,11.3732
CONFIRMED,1,1,Transit,K2,5.7619248,1.37,0,5350.0,0.83,,,329.7262534,-10.8750666,185.55,11.789,9.934,11.3732
CONFIRMED,1,1,Transit,K2,5.76218,1.217,0,,0.868,,,329.7262534,-10.8750666,185.55,11.789,9.934,11.3732
CONFIRMED,1,3,Transit,K2,4.44117,1.61,1,5413.0,0.85,0.9,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,4.44118,1.66,0,5512.0,0.87,0.9,4.512,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,4.4436649,1.5,0,4740.0,0.72,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,4.443774,1.52572113,0,5382.0,0.818403,0.886868,4.66,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,4.4434,1.39,0,5352.0,0.809,0.84,4.53,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,4.4436,1.57,0,,0.792,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.42966,2.41,0,5352.0,0.809,0.84,4.53,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.42904,2.75,1,5413.0,0.85,0.9,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.42973,2.65,0,5512.0,0.87,0.9,4.512,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.43032491,,0,4927.0,0.858018,0.809,4.47902,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.4295023,2.5,0,4740.0,0.72,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.429582,2.59811964,0,5382.0,0.818403,0.886868,4.66,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,6.42959,2.64,0,,0.792,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.09229,2.31,0,5352.0,0.809,0.84,4.53,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.090907,2.33,0,4740.0,0.72,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.090996,2.41175864,0,5382.0,0.818403,0.886868,4.66,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.0919,2.59,0,5512.0,0.87,0.9,4.512,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.09189,2.73,1,5413.0,0.85,0.9,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,3,Transit,K2,14.09292,2.58,0,,0.792,,,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573
CONFIRMED,1,1,Transit,K2,2.1408063,2.59639,0,5372.0,1.0,,4.40929,67.8205302,19.8316901,144.202,11.109,9.237001,10.8824
CONFIRMED,1,1,Transit,K2,2.14084,3.207,0,5377.0,0.971,0.984,4.454,67.8205302,19.8316901,144.202,11.109,9.237001,10.8824
CONFIRMED,1,1,Transit,K2,2.14084,3.207,1,5377.0,0.971,0.984,4.454,67.8205302,19.8316901,144.202,11.109,9.237001,10.8824
CONFIRMED,1,1,Transit,K2,3.114893076,12.11200864,0,4973.0,0.74956,,4.438,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,3.1149085,12.03,0,,0.718,,,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,3.11491262,,0,4952.0,0.74956,0.82,4.60227,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,3.114878,12.5,0,,0.77,,,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,3.115,,0,4952.0,0.74956,0.82,4.60227,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,3.114905,13.024,0,4925.0,0.736,0.958,4.683,128.0670932,11.6307099,442.813,14.492,12.391,14.3938
CONFIRMED,1,1,Transit,K2,9.84413,3.23,0,,0.9395,,,130.7988719,13.0094226,463.88,13.589,11.87,13.4436
